20130802065458000,1006,00:00.0,500,2,1,Abiertas a 0.50 m.,1,0,20130802065513100,1,20130802065559800
20130802065513400,1006,00:00.0,655,2,1,Abiertas a 0.50 m.,1,0,20130802065524700,1,20130802065559900
20130802065606900,1010,00:00.0,100,2,2226.07,sin bombeo,1,0,20130802065626400,1,20130802065644800
20130802065626600,1010,00:00.0,200,2,2226.08,sin bombeo,1,0,20130802065646600,1,20130802065729600
20130802065646800,1010,00:00.0,300,2,2226.08,sin bombeo,1,0,20130802065702200,1,20130802065729600
20130802065702400,1010,00:00.0,400,2,2226.08,sin bombeo,1,0,20130802065717000,1,20130802065729700
20130802065717200,1010,00:00.0,500,2,2226.08,sin bombeo,1,0,20130802065731400,1,20130802065814900
20130802065731600,1010,00:00.0,600,2,2226.08,sin bombeo,1,0,20130802065748800,1,20130802065814900
20130802065753800,1054,00:00.0,100,2,0,sin bombeo,1,0,20130802065816800,1,20130802065859700
20130802065817000,1054,00:00.0,200,2,0,sin bombeo,1,0,20130802065827300,1,20130802065859700
20130802065827500,1054,00:00.0,300,2,0,sin bombeo,1,0,20130802065837800,1,20130802065859700
20130802065838000,1054,00:00.0,400,2,0,sin bombeo,1,0,20130802065848300,1,20130802065859800
20130802065848500,1054,00:00.0,500,2,0,sin bombeo,1,0,20130802065859000,1,20130802065945000
20130802065859200,1054,00:00.0,658,2,0,sin bombeo,1,0,20130802065905300,1,20130802065945000
20130802070917900,1014,00:00.0,0,2,2188.27,4.00 m. de bombeo,1,0,20130802070945800,1,20130802071016100
20130802070945900,1014,00:00.0,100,2,2187.71,2.00 m. de bombeo,1,0,20130802071007500,1,20130802071016200
20130802071007600,1014,00:00.0,200,2,2187.86,2.00 m. de bombeo,1,0,20130802071034600,1,20130802071101400
20130802071034700,1014,00:00.0,300,2,2188.01,2.00 m. de bombeo,1,0,20130802071057400,1,20130802071146200
20130802071057500,1014,00:00.0,400,2,2188.08,2.00 m. de bombeo,1,0,20130802071120100,1,20130802071146300
20130802071120200,1014,00:00.0,500,2,2188.15,2.00 m. de bombeo,1,0,20130802071139900,1,20130802071146300
20130802071139900,1014,00:00.0,600,2,2188.18,2.00 m. de bombeo,1,0,20130802071202200,1,20130802071231100
20130802071202300,1014,00:00.0,712,2,2188.19,2.00 de bombeo,1,0,20130802071217100,1,20130802071231100
20130802071223700,1057,00:00.0,100,2,2225.95,Cerrada. 6.00 m. de bombeo,1,0,20130802071315300,1,20130802071401100
20130802071315600,1057,00:00.0,200,2,2225.97,"Cerrada., 6.00 m. de bombeo",1,0,20130802071337800,1,20130802071401200
20130802071338000,1057,00:00.0,300,2,2225.97,"Cerrada., 6.00 m. de bombeo",1,0,20130802071405100,1,20130802071446200
20130802071405300,1057,00:00.0,400,2,2225.97,"Cerrada., 6.00 m. de bombeo",1,0,20130802071445500,1,20130802071531100
20130802071445700,1057,00:00.0,500,2,2226,"Cerrada., 6.00 m.  de bombeo",1,0,20130802071511900,1,20130802071531200
20130802071512100,1057,00:00.0,600,2,2226,"Cerrada., 6.00 m. de bombeo",1,0,20130802071536700,1,20130802071616100
20130802071537000,1057,00:00.0,715,2,2226,"Cerrada., 6.00 m. de bombeo",1,0,20130802071552200,1,20130802071616100
20130802080357700,1005,00:00.0,803,2,2.46,Abierta.,1,0,20130802080411400,3,20130802080420900
20130802081048600,1013,00:00.0,700,2,2225.5,9.00 m. de bombeo,1,0,20130802081122700,1,20130802081150900
20130802081122900,1013,00:00.0,811,2,2225.5,9.00  m. de bombeo,1,0,20130802081138800,1,20130802081150900
20130802081205500,1062,00:00.0,700,2,2223.65,sin bombeo,1,0,20130802081224100,1,20130802081236200
20130802081224300,1062,00:00.0,812,2,2223.65,sin bombeo,1,0,20130802081234600,1,20130802081321100
20130802081239000,1004,00:00.0,812,2,0.92,Abierta.,1,0,20130802081302600,3,20130802081321100
20130802081322000,1052,00:00.0,700,2,2223.4,"Abierta., sin bombeo",1,0,20130802081343400,1,20130802081406200
20130802081343600,1052,00:00.0,813,2,2223.65,"Abierta., sin bombeo",1,0,20130802081355700,1,20130802081406200
20130802081401700,1010,00:00.0,700,2,2226.07,sin bombeo,1,0,20130802081432000,1,20130802081450900
20130802081432200,1010,00:00.0,814,2,2226.07,sin bombeo,1,0,20130802081443400,1,20130802081450900
20130802084148300,1002,00:00.0,841,2,3.6,.,1,0,20130802084159500,1,20130802084325000
20130802084201600,1019,00:00.0,842,2,2.5,.,1,0,20130802084207700,1,20130802084325000
20130802084208900,1016,00:00.0,842,2,2.5,.,1,0,20130802084220600,1,20130802084325000
20130802084221900,1018,00:00.0,842,2,4.2,.,1,0,20130802084231000,1,20130802084325000
20130802084232100,1021,00:00.0,842,2,4.5,.,1,0,20130802084240700,1,20130802084325100
20130802084241800,1017,00:00.0,842,2,2.8,.,1,0,20130802084250400,1,20130802084325100
20130802084251600,1020,00:00.0,842,2,0.6,.,1,0,20130802084257700,1,20130802084325100
20130802084306000,1061,00:00.0,700,2,0.1,Abiertas a 0.50 m. ,1,0,20130802084335800,1,20130802084410600
20130802084336000,1061,00:00.0,843,2,0.1,Abiertas a 0.50 m.,1,0,20130802084351500,1,20130802084410600
20130802084425300,1006,00:00.0,700,2,1.2,Abiertas a 0.50 m.,1,0,20130802084444500,1,20130802084455000
20130802084444800,1006,00:00.0,844,2,1.2,Abiertas a 0.50 m.,1,0,20130802084454900,1,20130802084539900
20130802101646200,1006,00:00.0,1010,2,1.2,2 compuertas a 1.00 m,1,0,20130802184123000,1,20130802184139400
20130802101830500,1051,00:00.0,1005,2,0,Abierta.,1,0,20130802101840800,1,20130802101850600
20130802101923500,1007,00:00.0,1010,2,0,Abierta.,1,0,20130802101947600,1,20130802102019900
20130802102015900,1052,00:00.0,1000,2,2223.4,"Abiertas, sin bombeo",1,0,20130802124748300,1,20130802124808900
20130802102049100,1053,00:00.0,1000,2,0,Cerrada.,1,0,20130802102118500,1,20130802102149900
20130802102125200,1054,00:00.0,1000,2,0,sin bombeo,1,0,20130802102135900,1,20130802102150000
20130802102148300,1010,00:00.0,1000,2,2226.06,"sin bombeo, compuertas cerradas",1,0,20130802135838900,1,20130802135928500
20130802102610800,1056,00:00.0,1000,2,0,Abierta.,1,0,20130802102628800,1,20130802102705300
20130802102630200,1064,00:00.0,1000,2,0,Cerrada.,1,0,20130802102640400,1,20130802102705300
20130802102709900,1057,00:00.0,1000,2,2225.94,bombeo de 8.0 m3/s.,1,0,20130802130447000,1,20130802130523700
20130802102758900,1059,00:00.0,1000,2,0,Abierta.,1,0,20130802102814600,1,20130802102835400
20130802102826100,1061,00:00.0,1000,2,0.1,Abiertas 3 compuertas a 0.50 m,1,0,20130802140628700,1,20130802140657100
20130802102847200,1062,00:00.0,1000,2,2223.65,sin bombeo,1,0,20130802102906700,1,20130802102920900
20130802102914000,1013,00:00.0,1000,2,2225.5,bombeo de 9.0 m3/s,1,0,20130802102940800,1,20130802103006800
20130802102945600,1014,00:00.0,900,2,2188.28,bombeo de 2.0 m3/s,1,0,20130802103129900,1,20130802103136500
20130802103043600,1014,00:00.0,1000,2,2188.41,bombeo de 2.0 m3/s,1,0,20130802103136500,1,20130802103220200
20130802103141300,1002,00:00.0,1000,2,3.6,.,1,0,20130802103304000,1,20130802103351900
20130802103305600,1019,00:00.0,1000,2,2.5,.,1,0,20130802103316500,1,20130802103351900
20130802103318100,1016,00:00.0,1000,2,2.5,.,1,0,20130802103331000,1,20130802103351900
20130802103332300,1018,00:00.0,1000,2,4,.,1,0,20130802103348200,1,20130802103435800
20130802103353600,1021,00:00.0,1000,2,4.5,.,1,0,20130802103405200,1,20130802103435800
