-99.231855,19.014286
-99.228571,19.005018
-99.228571,19.014286
-99.228571,19.005018
-99.225743,19.000000
-99.214286,19.000000
-99.214286,19.014286
-99.228571,19.014286
-99.185714,19.014286
-99.214286,19.014286
-99.214286,19.000000
-99.185714,19.000000
-99.171608,19.000000
-99.174655,19.014286
-99.185714,19.014286
-99.185714,19.000000
-98.957143,19.008288
-98.960573,19.000000
-98.957143,19.000000
-98.958547,19.014286
-98.957143,19.012245
-98.957143,19.014286
-98.957143,19.012245
-98.957143,19.008288
-98.957143,19.000000
-98.942857,19.000000
-98.942857,19.014286
-98.957143,19.014286
-98.957143,19.008288
-98.957143,19.012245
-98.957143,19.014286
-98.942857,19.014286
-98.942857,19.000000
-98.957143,19.000000
-98.928571,19.014286
-98.942857,19.014286
-98.942857,19.000000
-98.928571,19.000000
-98.924354,19.000000
-98.914286,19.003077
-98.914286,19.014286
-98.928571,19.014286
-98.928571,19.000000
-98.900000,19.008040
-98.906308,19.010854
-98.904700,19.014286
-98.914286,19.014286
-98.914286,19.003077
-98.911754,19.000000
-98.900000,19.000000
-98.896619,19.014286
-98.900000,19.008040
-98.900000,19.000000
-98.885714,19.000000
-98.885714,19.014286
-98.876310,19.000000
-98.871429,19.003434
-98.871429,19.014286
-98.885714,19.014286
-98.885714,19.000000
-98.871429,19.003434
-98.857143,19.004361
-98.857143,19.014286
-98.871429,19.014286
-98.857143,19.004361
-98.849480,19.014286
-98.857143,19.014286
-98.800000,19.006633
-98.808287,19.006448
-98.811947,19.000000
-98.800000,19.000000
-99.235370,19.028571
-99.231855,19.014286
-99.228571,19.014286
-99.228571,19.028571
-99.200000,19.028571
-99.228571,19.028571
-99.228571,19.014286
-99.200000,19.014286
-99.185714,19.023845
-99.190070,19.028571
-99.200000,19.028571
-99.200000,19.014286
-99.185714,19.014286
-99.174655,19.014286
-99.185714,19.023845
-99.185714,19.014286
-98.975469,19.028571
-98.971429,19.024450
-98.971429,19.028571
-98.971429,19.024450
-98.958547,19.014286
-98.957143,19.014286
-98.957143,19.028571
-98.971429,19.028571
-98.914286,19.028571
-98.957143,19.028571
-98.957143,19.014286
-98.914286,19.014286
-98.904700,19.014286
-98.900000,19.017153
-98.900000,19.028571
-98.914286,19.028571
-98.914286,19.014286
-98.885714,19.025360
-98.888345,19.028571
-98.900000,19.028571
-98.900000,19.017153
-98.899476,19.017289
-98.896619,19.014286
-98.885714,19.014286
-98.882851,19.028571
-98.885714,19.025360
-98.885714,19.014286
-98.871429,19.014286
-98.871429,19.028571
-98.857143,19.028571
-98.871429,19.028571
-98.871429,19.014286
-98.857143,19.014286
-98.849480,19.014286
-98.842857,19.022786
-98.842857,19.028571
-98.857143,19.028571
-98.857143,19.014286
-98.842857,19.022786
-98.828571,19.026550
-98.828571,19.028571
-98.842857,19.028571
-98.828571,19.026550
-98.826999,19.028571
-98.828571,19.028571
-99.236503,19.042857
-99.235708,19.035706
-99.235370,19.028571
-99.228571,19.028571
-99.228571,19.042857
-99.200000,19.042857
-99.228571,19.042857
-99.228571,19.028571
-99.200000,19.028571
-99.185714,19.042857
-99.200000,19.042857
-99.200000,19.028571
-99.185714,19.028571
-98.987411,19.042857
-98.985714,19.040467
-98.985714,19.042857
-98.985714,19.040467
-98.975469,19.028571
-98.971429,19.028571
-98.971429,19.042857
-98.985714,19.042857
-98.900000,19.042857
-98.971429,19.042857
-98.971429,19.028571
-98.900000,19.028571
-98.888345,19.028571
-98.885714,19.031027
-98.885714,19.042857
-98.900000,19.042857
-98.900000,19.028571
-98.885714,19.031027
-98.883657,19.030292
-98.882851,19.028571
-98.871429,19.028571
-98.871429,19.042857
-98.885714,19.042857
-98.828571,19.042857
-98.871429,19.042857
-98.871429,19.028571
-98.828571,19.028571
-98.826999,19.028571
-98.814286,19.037459
-98.814286,19.042857
-98.827228,19.042857
-98.828195,19.042857
-98.828571,19.042857
-98.828571,19.028571
-98.828195,19.042857
-98.827228,19.042857
-98.814286,19.042857
-98.814286,19.037459
-98.826999,19.028571
-98.828571,19.028571
-98.828571,19.042857
-98.814286,19.037459
-98.808936,19.042857
-98.814286,19.042857
-99.243814,19.057143
-99.242857,19.055181
-99.242857,19.057143
-99.242857,19.055181
-99.236503,19.042857
-99.228571,19.042857
-99.228571,19.057143
-99.242857,19.057143
-99.200000,19.057143
-99.228571,19.057143
-99.228571,19.042857
-99.200000,19.042857
-99.194231,19.042857
-99.199950,19.057143
-99.200000,19.057143
-99.200000,19.042857
-98.997127,19.057143
-98.987411,19.042857
-98.985714,19.042857
-98.985714,19.057143
-98.842857,19.057143
-98.985714,19.057143
-98.985714,19.042857
-98.842857,19.042857
-98.828571,19.043445
-98.829901,19.057143
-98.842857,19.057143
-98.842857,19.042857
-98.828571,19.042857
-98.828195,19.042857
-98.828571,19.043445
-98.828571,19.042857
-98.814286,19.048751
-98.827228,19.042857
-98.814286,19.042857
-98.808936,19.042857
-98.814286,19.048751
-98.814286,19.042857
-99.249979,19.071429
-99.243814,19.057143
-99.242857,19.057143
-99.242857,19.071429
-99.214286,19.071429
-99.242857,19.071429
-99.242857,19.057143
-99.214286,19.057143
-99.200000,19.057311
-99.212071,19.071429
-99.214286,19.071429
-99.214286,19.057143
-99.200000,19.057143
-99.199950,19.057143
-99.200000,19.057311
-99.200000,19.057143
-99.003126,19.071429
-99.000000,19.062952
-99.000000,19.071429
-99.000000,19.062952
-98.997127,19.057143
-98.985714,19.057143
-98.985714,19.071429
-99.000000,19.071429
-98.871429,19.071429
-98.985714,19.071429
-98.985714,19.057143
-98.871429,19.057143
-98.857143,19.068601
-98.861205,19.071429
-98.871429,19.071429
-98.871429,19.057143
-98.857143,19.057143
-98.853350,19.071429
-98.857143,19.068601
-98.857143,19.057143
-98.842857,19.057143
-98.842857,19.071429
-98.829901,19.057143
-98.828571,19.060715
-98.828571,19.071429
-98.842857,19.071429
-98.842857,19.057143
-98.828571,19.060715
-98.822010,19.071429
-98.828571,19.071429
-99.255227,19.085714
-99.249979,19.071429
-99.242857,19.071429
-99.242857,19.085714
-99.228571,19.085714
-99.242857,19.085714
-99.242857,19.071429
-99.228571,19.071429
-99.214286,19.074955
-99.219641,19.085714
-99.228571,19.085714
-99.228571,19.071429
-99.214286,19.071429
-99.212071,19.071429
-99.214286,19.074955
-99.214286,19.071429
-99.009798,19.085714
-99.003126,19.071429
-99.000000,19.071429
-99.000000,19.085714
-98.871429,19.085714
-99.000000,19.085714
-99.000000,19.071429
-98.871429,19.071429
-98.861205,19.071429
-98.857143,19.079244
-98.857143,19.085714
-98.871429,19.085714
-98.871429,19.071429
-98.857143,19.079244
-98.853350,19.071429
-98.842857,19.071429
-98.842857,19.085714
-98.857143,19.085714
-98.828571,19.085714
-98.842857,19.085714
-98.842857,19.071429
-98.828571,19.071429
-98.822010,19.071429
-98.814286,19.080798
-98.814286,19.085714
-98.828571,19.085714
-98.828571,19.071429
-98.814286,19.080798
-98.810269,19.085714
-98.814286,19.085714
-99.263460,19.100000
-99.257143,19.089176
-99.257143,19.100000
-99.257143,19.089176
-99.255227,19.085714
-99.242857,19.085714
-99.242857,19.100000
-99.257143,19.100000
-99.228571,19.100000
-99.242857,19.100000
-99.242857,19.085714
-99.228571,19.085714
-99.219641,19.085714
-99.226491,19.100000
-99.228571,19.100000
-99.228571,19.085714
-99.013610,19.100000
-99.009798,19.085714
-99.000000,19.085714
-99.000000,19.100000
-98.871429,19.100000
-99.000000,19.100000
-99.000000,19.085714
-98.871429,19.085714
-98.857143,19.097248
-98.858315,19.100000
-98.871429,19.100000
-98.871429,19.085714
-98.857143,19.085714
-98.842857,19.094027
-98.857143,19.097248
-98.857143,19.085714
-98.842857,19.085714
-98.833050,19.100000
-98.842857,19.094027
-98.842857,19.085714
-98.828571,19.085714
-98.828571,19.100000
-98.814286,19.094220
-98.821163,19.100000
-98.828571,19.100000
-98.828571,19.085714
-98.814286,19.085714
-98.810269,19.085714
-98.814286,19.094220
-98.814286,19.085714
-99.265674,19.114286
-99.263460,19.100000
-99.257143,19.100000
-99.257143,19.114286
-99.242857,19.114286
-99.257143,19.114286
-99.257143,19.100000
-99.242857,19.100000
-99.228571,19.103961
-99.236369,19.114286
-99.242857,19.114286
-99.242857,19.100000
-99.228571,19.100000
-99.226491,19.100000
-99.228571,19.103961
-99.228571,19.100000
-99.015849,19.114286
-99.014286,19.103834
-99.014286,19.114286
-99.014286,19.103834
-99.013610,19.100000
-99.000000,19.100000
-99.000000,19.114286
-99.014286,19.114286
-98.871429,19.114286
-99.000000,19.114286
-99.000000,19.100000
-98.871429,19.100000
-98.858315,19.100000
-98.860786,19.105680
-98.864653,19.114286
-98.871429,19.114286
-98.871429,19.100000
-98.828571,19.107147
-98.833050,19.100000
-98.828571,19.100000
-98.821163,19.100000
-98.828571,19.107147
-98.828571,19.100000
-99.267049,19.128571
-99.265674,19.114286
-99.257143,19.114286
-99.257143,19.128571
-99.242857,19.128249
-99.243016,19.128571
-99.257143,19.128571
-99.257143,19.114286
-99.242857,19.114286
-99.236369,19.114286
-99.242857,19.128249
-99.242857,19.114286
-99.016765,19.128571
-99.015849,19.114286
-99.014286,19.114286
-99.014286,19.128571
-98.885714,19.128571
-99.014286,19.128571
-99.014286,19.114286
-98.885714,19.114286
-98.871429,19.126369
-98.872797,19.128571
-98.885714,19.128571
-98.885714,19.114286
-98.871429,19.114286
-98.864653,19.114286
-98.871429,19.126369
-98.871429,19.114286
-99.267946,19.142857
-99.267049,19.128571
-99.257143,19.128571
-99.257143,19.142857
-99.243016,19.128571
-99.247257,19.142857
-99.257143,19.142857
-99.257143,19.128571
-99.015955,19.142857
-99.016765,19.128571
-99.014286,19.128571
-99.014286,19.142857
-98.885714,19.142857
-99.014286,19.142857
-99.014286,19.128571
-98.885714,19.128571
-98.872797,19.128571
-98.882755,19.142857
-98.885714,19.142857
-98.885714,19.128571
-99.268041,19.157143
-99.267946,19.142857
-99.257143,19.142857
-99.257143,19.157143
-99.247257,19.142857
-99.250628,19.157143
-99.257143,19.157143
-99.257143,19.142857
-99.014286,19.152515
-99.015955,19.142857
-99.014286,19.142857
-99.013028,19.157143
-99.014286,19.152515
-99.014286,19.142857
-99.000000,19.142857
-99.000000,19.157143
-98.900000,19.157143
-99.000000,19.157143
-99.000000,19.142857
-98.900000,19.142857
-98.885714,19.146248
-98.894924,19.157143
-98.900000,19.157143
-98.900000,19.142857
-98.885714,19.142857
-98.882755,19.142857
-98.885714,19.146248
-98.885714,19.142857
-99.267562,19.171429
-99.268041,19.157143
-99.257143,19.157143
-99.257143,19.171429
-99.250628,19.157143
-99.252051,19.168540
-99.252367,19.171429
-99.257143,19.171429
-99.257143,19.157143
-99.007299,19.171429
-99.013028,19.157143
-99.000000,19.157143
-99.000000,19.171429
-98.914286,19.171429
-99.000000,19.171429
-99.000000,19.157143
-98.914286,19.157143
-98.900000,19.161955
-98.910495,19.171429
-98.914286,19.171429
-98.914286,19.157143
-98.900000,19.157143
-98.894924,19.157143
-98.900000,19.161955
-98.900000,19.157143
-99.265061,19.185714
-99.267371,19.173598
-99.267562,19.171429
-99.257143,19.171429
-99.257143,19.185714
-99.252367,19.171429
-99.252070,19.185714
-99.257143,19.185714
-99.257143,19.171429
-99.000000,19.180844
-99.007299,19.171429
-99.000000,19.171429
-98.994849,19.185714
-99.000000,19.180844
-99.000000,19.171429
-98.985714,19.171429
-98.985714,19.185714
-98.942857,19.185714
-98.985714,19.185714
-98.985714,19.171429
-98.942857,19.171429
-98.928571,19.184042
-98.931642,19.185714
-98.942857,19.185714
-98.942857,19.171429
-98.928571,19.171429
-98.914286,19.174353
-98.928571,19.184042
-98.928571,19.171429
-98.914286,19.171429
-98.910495,19.171429
-98.914286,19.174353
-98.914286,19.171429
-99.260650,19.200000
-99.265061,19.185714
-99.257143,19.185714
-99.257143,19.200000
-99.252070,19.185714
-99.248253,19.200000
-99.257143,19.200000
-99.257143,19.185714
-98.985714,19.190838
-98.994849,19.185714
-98.985714,19.185714
-98.971429,19.195036
-98.985714,19.190838
-98.985714,19.185714
-98.971429,19.185714
-98.957143,19.200000
-98.971429,19.200000
-98.971429,19.185714
-98.957143,19.185714
-98.942857,19.191036
-98.957143,19.194846
-98.957143,19.185714
-98.942857,19.185714
-98.931642,19.185714
-98.942857,19.191036
-98.942857,19.185714
-99.257143,19.208788
-99.260650,19.200000
-99.257143,19.200000
-99.248253,19.200000
-99.242857,19.212200
-99.242857,19.214286
-99.254896,19.214286
-99.257143,19.208788
-99.257143,19.200000
-99.242857,19.212200
-99.241928,19.214286
-99.242857,19.214286
